OID_,TL_id,TL_Date,TL_Class,TL_Genet,TL_Cx,TL_Cy,TL_Area,TL_SurfA,TL_Perim,TL_Note,Morph_Code,Site,Quadrat,TimePt,Annotator,QC_Check,Shape_Leng,Shape_Area
645,146,1/1/2017,PLOB,132,9105.6,8321.7,105.36,0,58.6, ,MD,OCC-GUA-025,2,0,CA, ,0.601220482,0.01104106
646,148,1/1/2017,PLOB,134,10031.6,9498.9,78.76,0,45, ,MD,OCC-GUA-025,9,0,CA, ,0.461161452,0.00824345
647,149,1/1/2017,PLOB,135,9674,9488.5,12.21,0,16.9, ,EM,OCC-GUA-025,9,0,CA, ,0.173672916,0.0012683
648,150,1/1/2017,PLOB,136,9641,9660.2,22.75,0,21.9, ,EM,OCC-GUA-025,9,0,CA, ,0.225107149,0.002369295
649,151,1/1/2017,PLOB,137,9873.7,9697.6,20.86,0,19, ,MD,OCC-GUA-025,9,0,CA, ,0.194906203,0.002175305
650,152,1/1/2017,PLOB,137,9842.7,9765.4,22.28,0,41.9, ,EM,OCC-GUA-025,9,0,CA, ,0.429489033,0.002305845
651,153,1/1/2017,PLOB,137,9888.6,9772,7.55,0,12.3, ,EM,OCC-GUA-025,9,0,CA, ,0.126117627,0.000782575
652,154,1/1/2017,PLOB,138,9755.1,9717,181.45,0,103, ,MD,OCC-GUA-025,9,0,CA, ,1.056000991,0.01899578
653,155,1/1/2017,PLOB,139,9909.2,9816.7,14.51,0,19, ,EM,OCC-GUA-025,9,0,CA, ,0.194744862,0.001504945
654,156,1/1/2017,PLOB,140,9931.7,9796.1,1.04,0,3.8, ,EM,OCC-GUA-025,9,0,CA, ,0.039418233,0.000104275
655,157,1/1/2017,PLOB,141,9953,9821.2,3.6,0,8.6, ,EM,OCC-GUA-025,9,0,CA, ,0.088038516,0.000369525
656,158,1/1/2017,PLOB,142,9992.8,9803.1,5.23,0,10.3, ,EM,OCC-GUA-025,9,0,CA, ,0.105015,0.000537575
657,159,1/1/2017,PLOB,143,10146.9,9684.6,52.46,0,34, ,EM,OCC-GUA-025,9,0,CA, ,0.348366096,0.00548397
658,160,1/1/2017,PLOB,144,10194.8,9756.1,27.45,0,27.2, ,EM,OCC-GUA-025,9,0,CA, ,0.279495773,0.002862495
659,161,1/1/2017,PLOB,145,10369.5,9558.9,138.38,0,74.7, ,MD,OCC-GUA-025,9,0,CA, ,0.76630814,0.014485425
660,162,1/1/2017,PLOB,146,10465.9,9612.8,23.24,0,28.5, ,EM,OCC-GUA-025,9,0,CA, ,0.292590372,0.00241974
661,163,1/1/2017,PLUT,147,10304.6,9477.3,4.4,0,10.2, ,EM,OCC-GUA-025,9,0,CA, ,0.104662417,0.00045145
662,164,1/1/2017,PLOB,148,10250.8,9519.6,0.48,0,3, ,EM,OCC-GUA-025,9,0,CA, ,0.030643466,4.56999E-05
663,165,1/1/2017,PLOB,149,10262.9,9541.1,0.7,0,3.4, ,EM,OCC-GUA-025,9,0,CA, ,0.034516399,6.854E-05
664,147,1/1/2017,PLOB,133,9932.6,9569.6,260.35,0,89.8, ,MD,OCC-GUA-025,9,0,CA, ,0.92098814,0.027304475
665,166,1/1/2017,PLOB,146,10519.6,9617.8,1.31,0,4.4, ,EM,OCC-GUA-025,9,0,CA, ,0.045650233,0.00013183
666,167,1/1/2017,PLOB,146,10507.6,9597.6,1.75,0,5.1, ,EM,OCC-GUA-025,9,0,CA, ,0.052004116,0.000177485
667,168,1/1/2017,PLOB,146,10513.3,9571.6,6.01,0,10.4, ,EM,OCC-GUA-025,9,0,CA, ,0.107206716,0.000620265
668,169,1/1/2017,PLOB,135,9588.5,9486.8,69.1,0,42.1, ,MD,OCC-GUA-025,9,0,CA, ,0.431589119,0.007227115
669,170,1/1/2017,PLOB,150,10057.7,10064.3,205.94,0,115.1, ,MD,OCC-GUA-025,9,0,CA, ,1.180106032,0.021596935
670,62,1/1/2017,PLOB,53,5378.6,10466,151.3,0,115.4, ,EM,OCC-GUA-025,0,0,CA, ,1.183188742,0.015809755
671,172,1/1/2017,POCS,152,8374.6,4862.1,10.73,0,16.1, ,BR,OCC-GUA-025,12,0,CA, ,0.164828205,0.00111173
672,171,1/1/2017,PLOB,151,1873.8,6208.1,849.99,0,422.9, ,MD,OCC-GUA-025,6,0,CA, ,4.337872473,0.08914363
673,72,1/1/2017,PLOB,62,2104.7,6170,183.44,0,79.8, ,MD,OCC-GUA-025,6,0,CA, ,0.818513869,0.01922925
674,60,5/3/2017,PLOB,25,5535.8,1893.2,614.88,0,202, ,MD,OCC-GUA-026,9,0,IGB, ,2.020470701,0.06144318
675,62,5/3/2017,PLOB,27,5816.5,1937.4,9.53,0,14.3, ,EM,OCC-GUA-026,9,0,IGB, ,0.142730779,0.00093922
676,63,5/3/2017,PLOB,27,5798.8,1895.3,7.48,0,13.4, ,EM,OCC-GUA-026,9,0,IGB, ,0.133760218,0.00073462
677,64,5/3/2017,PLOB,28,5732.3,1958.4,13.53,0,21.3, ,EM,OCC-GUA-026,9,0,IGB, ,0.21341993,0.0013421
678,61,5/3/2017,PLOB,26,5875,2034.1,260.22,0,82.5, ,MD,OCC-GUA-026,9,0,IGB, ,0.825312179,0.02596608
679,65,5/3/2017,PLOB,27,5900.3,1836.1,216.92,0,101.5, ,MD,OCC-GUA-026,9,0,IGB, ,1.015035057,0.02165458
680,66,5/3/2017,PLOB,29,5927.1,1723.1,18.38,0,24.9, ,MD,OCC-GUA-026,9,0,IGB, ,0.249399826,0.00181492
681,67,5/3/2017,PLOB,30,5918.5,1627.5,78.92,0,36.6, ,MD,OCC-GUA-026,9,0,IGB, ,0.36621101,0.00785902
682,68,5/3/2017,PLOB,31,5692.4,1720.8,25.11,0,26.3, ,EM,OCC-GUA-026,9,0,IGB, ,0.262671905,0.00248622
683,69,5/3/2017,PLOB,32,5995.8,1524.9,83.55,0,52.4, ,MD,OCC-GUA-026,9,0,IGB, ,0.523971221,0.0083136
684,70,5/3/2017,PLOB,33,6048.1,1605.6,6.02,0,11, ,EM,OCC-GUA-026,9,0,IGB, ,0.110002856,0.00059112
685,71,5/3/2017,POSP,34,6083.9,1896.9,12.94,0,16.4, ,EM,OCC-GUA-026,9,0,IGB, ,0.163801847,0.00127832
686,72,5/3/2017,POSP,35,6044.4,1917.6,6.74,0,13.2, ,EM,OCC-GUA-026,9,0,IGB, ,0.132588646,0.00066082
687,73,5/3/2017,POSP,36,5941.4,1947.4,9,0,11.4, ,EM,OCC-GUA-026,9,0,IGB, ,0.113760216,0.00088862
688,74,5/3/2017,PLOB,37,6075.8,1986.9,53.35,0,33.1, ,MD,OCC-GUA-026,9,0,IGB, ,0.331139945,0.00530532
689,75,5/3/2017,POSP,38,6043.5,2100.6,90.01,0,37.6, ,MD,OCC-GUA-026,9,0,IGB, ,0.375767362,0.00896852
690,76,5/3/2017,POSP,39,5959.8,2124.4,22.11,0,19.2, ,MD,OCC-GUA-026,9,0,IGB, ,0.191600838,0.00219312
691,77,5/3/2017,POSP,40,5894.3,2148.3,5.85,0,10.5, ,EM,OCC-GUA-026,9,0,IGB, ,0.105032293,0.00057412
692,78,5/3/2017,PLOB,41,6165.8,2121.4,22.56,0,30, ,MD,OCC-GUA-026,9,0,IGB, ,0.299663993,0.00224374
693,79,5/3/2017,PLOB,26,5790.8,2188.5,3.33,0,7.1, ,EM,OCC-GUA-026,9,0,IGB, ,0.071375439,0.00032532
694,80,5/3/2017,POSP,42,5499.1,2022,18.45,0,23.2, ,EM,OCC-GUA-026,9,0,IGB, ,0.232571401,0.00182352
695,81,5/3/2017,PLOB,43,7569.5,2100.7,682.13,0,234.2, ,MD,OCC-GUA-026,0,0,IGB, ,2.341933686,0.06803908
696,82,5/3/2017,PLOB,44,7549,1935.8,47.2,0,29.5, ,MD,OCC-GUA-026,0,0,IGB, ,0.294997801,0.00469352
697,83,5/3/2017,POSP,45,7305.1,1850.8,185.37,0,77.5, ,MD,OCC-GUA-026,0,0,IGB, ,0.775472993,0.01846952
698,84,5/3/2017,PLOB,46,7722.1,2053.9,33.51,0,28.5, ,MD,OCC-GUA-026,0,0,IGB, ,0.285399829,0.00332432
699,85,5/3/2017,PLOB,47,7940.9,2112.3,492.15,0,173.5, ,MD,OCC-GUA-026,0,0,IGB, ,1.734788015,0.04910024
700,86,5/3/2017,PLOB,48,8088.3,1981.7,14.33,0,23.5, ,EM,OCC-GUA-026,0,0,IGB, ,0.235257691,0.00141192
701,87,5/3/2017,PLOB,49,7821,1933.5,5.69,0,10.5, ,MD,OCC-GUA-026,0,0,IGB, ,0.104689149,0.00055832
702,88,5/3/2017,PLOB,50,7797.6,1966,0.97,0,3.8, ,EM,OCC-GUA-026,0,0,IGB, ,0.038404877,9.212E-05
703,89,5/3/2017,PLOB,51,7722.2,1587.2,250.54,0,111.1, ,MD,OCC-GUA-026,0,0,IGB, ,1.111178615,0.02495792
704,90,5/3/2017,POSP,52,7965.3,1718.5,45.72,0,37.6, ,MD,OCC-GUA-026,0,0,IGB, ,0.375826235,0.00453852
705,91,5/3/2017,PLOB,53,7673.7,1906.2,1.47,0,5.3, ,EM,OCC-GUA-026,0,0,IGB, ,0.053132799,0.00014102
706,109,5/3/2017,PLOB,54,2938.7,4295.9,1703.71,0,178.8, ,MD,OCC-GUA-026,2,0,IGB, ,1.788163468,0.17021592
707,110,5/3/2017,POSP,55,2702.6,4563.7,18.77,0,16.9, ,EM,OCC-GUA-026,2,0,IGB, ,0.169257693,0.00186152
708,111,5/3/2017,POSP,56,2737.9,4619,1.88,0,5.6, ,EM,OCC-GUA-026,2,0,IGB, ,0.055718586,0.00018272
709,112,5/3/2017,POSP,57,2767.2,4670.2,37.76,0,30.2, ,EM,OCC-GUA-026,2,0,IGB, ,0.30241202,0.00374982
710,113,5/3/2017,POSP,58,2787.7,4707.6,4.58,0,10.6, ,EM,OCC-GUA-026,2,0,IGB, ,0.105760217,0.00044742
711,114,5/3/2017,POSP,59,2732,4738.3,22.55,0,21.9, ,EM,OCC-GUA-026,2,0,IGB, ,0.219015053,0.00223442
712,116,5/3/2017,PLOB,61,2857.8,4662.8,50.29,0,29.9, ,EM,OCC-GUA-026,2,0,IGB, ,0.299340951,0.00500292
713,117,5/3/2017,PLOB,62,2908.2,4682.3,11.22,0,13.6, ,EM,OCC-GUA-026,2,0,IGB, ,0.136488138,0.00110872
714,115,5/3/2017,POSP,60,2778.2,4792.7,14.73,0,16.9, ,EM,OCC-GUA-026,2,0,IGB, ,0.169559207,0.00145762
715,118,5/3/2017,PLOB,63,2888.4,4947.8,234.79,0,105.2, ,MD,OCC-GUA-026,2,0,IGB, ,1.052368855,0.02341916
716,119,5/3/2017,POSP,64,2714.3,4507.5,0.7,0,3.2, ,EM,OCC-GUA-026,2,0,IGB, ,0.032162236,6.562E-05
717,120,5/3/2017,POSP,65,2617.3,4582.1,1.81,0,5.7, ,EM,OCC-GUA-026,2,0,IGB, ,0.05689016,0.00017552
718,121,5/3/2017,PLOB,66,2953.2,4683.8,5.28,0,12.9, ,EM,OCC-GUA-026,2,0,IGB, ,0.129174429,0.00051612
719,122,5/3/2017,PLOB,67,2916.3,4729.4,3.76,0,9.8, ,EM,OCC-GUA-026,2,0,IGB, ,0.097760215,0.00036622
720,123,5/3/2017,POSP,68,2689,4773.4,3.56,0,9.2, ,EM,OCC-GUA-026,2,0,IGB, ,0.09161808,0.00034642
721,124,5/3/2017,POSP,69,2953.6,4481.6,22.14,0,23.5, ,EM,OCC-GUA-026,2,0,IGB, ,0.234814038,0.00219242
722,127,5/3/2017,PLOB,71,4495.7,3678.8,184.15,0,58, ,PL,OCC-GUA-026,1,0,IGB, ,0.579933883,0.01836492
723,130,5/3/2017,PLOB,74,4834.8,4088.4,557.85,0,123.3, ,MD,OCC-GUA-026,1,0,IGB, ,1.233178613,0.05567672
724,126,5/3/2017,PLOB,70,4997.1,3922.1,79.24,0,42.5, ,MD,OCC-GUA-026,1,0,IGB, ,0.424536913,0.00788772
725,131,5/3/2017,PLOB,75,4930.5,3810.3,42.16,0,31.7, ,EM,OCC-GUA-026,1,0,IGB, ,0.317098312,0.00418702
726,129,5/3/2017,PLOB,73,4722.9,3922.4,271.67,0,69.4, ,PL,OCC-GUA-026,1,0,IGB, ,0.693673996,0.02710712
727,132,5/3/2017,POSP,76,4818.4,3818.6,91.51,0,39.9, ,EM,OCC-GUA-026,1,0,IGB, ,0.398897307,0.00911542
728,133,5/3/2017,PLOB,77,4821.8,3891.3,2.93,0,7.1, ,EM,OCC-GUA-026,1,0,IGB, ,0.071132798,0.00028522
729,134,5/3/2017,PLOB,78,4828.1,3917.6,0.62,0,3.1, ,EM,OCC-GUA-026,1,0,IGB, ,0.030748025,5.772E-05
730,135,5/3/2017,POSP,79,5064.3,3870.5,117.11,0,48.6, ,MD,OCC-GUA-026,1,0,IGB, ,0.486051634,0.01166832
731,136,5/3/2017,ACSP,80,5100.3,3803.5,22.32,0,18.9, ,BR,OCC-GUA-026,1,0,IGB, ,0.188772409,0.00221532
732,137,5/3/2017,POSP,81,5150,3481.1,23,0,24.6, ,MD,OCC-GUA-026,1,0,IGB, ,0.246490997,0.0022848
733,138,5/3/2017,PLOB,82,5028.3,3433.1,390.61,0,238.6, ,MD,OCC-GUA-026,1,0,IGB, ,2.386180603,0.038923
734,139,5/3/2017,PLOB,83,4775.2,3399.5,716.24,0,234.2, ,MD,OCC-GUA-026,1,0,IGB, ,2.341976742,0.07157252
735,128,5/3/2017,PLOB,72,4655.1,3731.2,661.15,0,157.6, ,MD,OCC-GUA-026,1,0,IGB, ,1.575958167,0.0660131
736,140,5/3/2017,PLOB,84,4815.7,3692.9,3.83,0,7.8, ,EM,OCC-GUA-026,1,0,IGB, ,0.077860722,0.00037592
737,142,5/3/2017,POSP,85,8079.1,9487.6,59.98,0,33.5, ,MD,OCC-GUA-026,3,0,IGB, ,0.334654661,0.00596872
738,143,5/3/2017,POSP,86,8101.8,9559.5,4.65,0,8.3, ,EM,OCC-GUA-026,3,0,IGB, ,0.082689148,0.00045652
739,144,5/3/2017,POSP,87,8182.4,9579.7,34.94,0,26.9, ,EM,OCC-GUA-026,3,0,IGB, ,0.269399828,0.00346992
740,145,5/3/2017,POSP,88,8170.2,9609.2,9.04,0,19.2, ,EM,OCC-GUA-026,3,0,IGB, ,0.192044488,0.00088562
741,146,5/3/2017,PLOB,89,8122.5,9694.5,31.74,0,22.4, ,EM,OCC-GUA-026,3,0,IGB, ,0.224470893,0.00315462
742,147,5/3/2017,POSP,90,8350.7,9742.4,45.58,0,31.2, ,EM,OCC-GUA-026,3,0,IGB, ,0.312068876,0.00453002
743,148,5/3/2017,PLOB,91,8091.7,10312.5,66.82,0,42, ,MD,OCC-GUA-026,3,0,IGB, ,0.419909489,0.00664552
744,149,5/3/2017,PLOB,92,7998.6,10277.4,4.56,0,11.4, ,EM,OCC-GUA-026,3,0,IGB, ,0.114446509,0.00044422
745,150,5/3/2017,PLOB,93,7808.6,9807.2,27.09,0,20.9, ,MD,OCC-GUA-026,3,0,IGB, ,0.208571395,0.00269092
746,151,5/3/2017,PLOB,94,7862.2,9655,5.72,0,10.5, ,EM,OCC-GUA-026,3,0,IGB, ,0.104689149,0.00056132
747,153,5/3/2017,POSP,95,6569.8,9794.8,134.14,0,91.9, ,EM,OCC-GUA-026,4,0,IGB, ,0.919131266,0.01338606
748,154,5/3/2017,PLOB,96,6785.9,9604.6,23.45,0,25.2, ,EM,OCC-GUA-026,4,0,IGB, ,0.252571399,0.00232152
749,155,5/3/2017,PLOB,97,6878.3,9545.3,31.45,0,48.7, ,EM,OCC-GUA-026,4,0,IGB, ,0.487223203,0.00310212
750,156,5/3/2017,PLOB,98,6933.6,9652.7,6.06,0,10.7, ,EM,OCC-GUA-026,4,0,IGB, ,0.107417068,0.00059542
751,157,5/3/2017,PLOB,99,7041.4,10037,27.45,0,26.9, ,EM,OCC-GUA-026,4,0,IGB, ,0.269541963,0.00271732
752,158,5/3/2017,PLOB,100,7024.4,10089.6,7.06,0,12.1, ,EM,OCC-GUA-026,4,0,IGB, ,0.121417071,0.00069502
753,159,5/3/2017,PLOB,101,7033.8,10199.7,1.06,0,4, ,EM,OCC-GUA-026,4,0,IGB, ,0.03957645,9.992E-05
754,160,5/3/2017,PLOB,102,7242.3,9861,59.38,0,35.5, ,EM,OCC-GUA-026,4,0,IGB, ,0.355240446,0.00590662
755,161,5/3/2017,PLOB,102,7194.2,9821.1,12.31,0,16.1, ,EM,OCC-GUA-026,4,0,IGB, ,0.161458699,0.00121572
756,162,5/3/2017,PLOB,103,8068.3,3617.5,192.09,0,73.4, ,MD,OCC-GUA-026,5,0,IGB, ,0.733857761,0.01914622
757,163,5/3/2017,PLOB,104,7939.7,3590.4,2.38,0,6.8, ,EM,OCC-GUA-026,5,0,IGB, ,0.06761808,0.00023182
758,164,5/3/2017,PLOB,105,7814.7,3546.3,21.46,0,20.3, ,MD,OCC-GUA-026,5,0,IGB, ,0.202630276,0.00212752
759,165,5/3/2017,PLOB,106,7869.4,3482.2,7.76,0,12.5, ,EM,OCC-GUA-026,5,0,IGB, ,0.124730781,0.00076402
760,166,5/3/2017,POSP,107,7948.7,3452.5,17.18,0,24.9, ,EM,OCC-GUA-026,5,0,IGB, ,0.249562063,0.0017029
761,167,5/3/2017,PLOB,108,7825.2,3270.4,4,0,9.5, ,EM,OCC-GUA-026,5,0,IGB, ,0.095274937,0.00039022
762,168,5/3/2017,PLOB,109,7892.5,3096.4,3.25,0,6.8, ,MD,OCC-GUA-026,5,0,IGB, ,0.068304372,0.00031742
763,169,5/3/2017,POSP,110,8095.5,3401.6,8.28,0,16.9, ,EM,OCC-GUA-026,5,0,IGB, ,0.169458702,0.00081292
764,170,5/3/2017,POCS,111,8125.9,3391.9,2.01,0,5.3, ,BR,OCC-GUA-026,5,0,IGB, ,0.053475946,0.00019482
765,171,5/3/2017,PLOB,112,8230.5,3623.4,35.87,0,64.8, ,EM,OCC-GUA-026,5,0,IGB, ,0.647752975,0.0035343
766,172,5/3/2017,POSP,113,8109.7,2894.6,54.38,0,37, ,EM,OCC-GUA-026,5,0,IGB, ,0.369767359,0.00540612
767,173,5/3/2017,POSP,114,8022.7,2943.1,13.43,0,16.6, ,MD,OCC-GUA-026,5,0,IGB, ,0.166488141,0.00132672
768,174,5/3/2017,PLOB,115,7990.4,3019.6,27.37,0,30.6, ,MD,OCC-GUA-026,5,0,IGB, ,0.305926738,0.00271022
769,175,5/3/2017,PLOB,116,8413.3,3469.7,5.77,0,9.7, ,MD,OCC-GUA-026,5,0,IGB, ,0.097174428,0.00056732
770,176,5/3/2017,POSP,117,6355.9,11150.7,19.33,0,20.8, ,EM,OCC-GUA-026,6,0,IGB, ,0.208186622,0.00191342
771,177,5/3/2017,POSP,118,6411.9,11014.3,5.33,0,9.7, ,EM,OCC-GUA-026,6,0,IGB, ,0.097274932,0.00052402
772,178,5/3/2017,PLOB,119,6696.7,10925.4,73.79,0,33.3, ,MD,OCC-GUA-026,6,0,IGB, ,0.332755163,0.00734962
773,179,5/3/2017,PLOB,120,6824.5,10905.1,27.17,0,33.1, ,EM,OCC-GUA-026,6,0,IGB, ,0.33095618,0.00268622
774,180,5/3/2017,PLOB,121,6906.7,10926.4,37.3,0,28.7, ,EM,OCC-GUA-026,6,0,IGB, ,0.286755165,0.00370522
775,182,5/3/2017,PLOB,123,6948.8,10981.9,2.88,0,6.5, ,EM,OCC-GUA-026,6,0,IGB, ,0.064789653,0.00028102
776,181,5/3/2017,PLOB,122,6884.5,10971.7,12.19,0,13.9, ,EM,OCC-GUA-026,6,0,IGB, ,0.138831284,0.00120632
777,183,5/3/2017,PLOB,124,7048.2,11036.5,12.99,0,16, ,EM,OCC-GUA-026,6,0,IGB, ,0.159902354,0.00128342
778,184,5/3/2017,PLOB,125,6908.5,11030.3,49.24,0,39.5, ,EM,OCC-GUA-026,6,0,IGB, ,0.394696294,0.00488842
779,185,5/3/2017,PLOB,124,7003.8,11094.8,23.26,0,21.6, ,EM,OCC-GUA-026,6,0,IGB, ,0.2165714,0.00230712
780,186,5/3/2017,POSP,126,6967.5,11121.1,15.07,0,21.8, ,EM,OCC-GUA-026,6,0,IGB, ,0.218328758,0.00148682
781,187,5/3/2017,POSP,127,7003.3,11223.8,81.6,0,43.9, ,MD,OCC-GUA-026,6,0,IGB, ,0.439424213,0.00812132
782,188,5/3/2017,PLOB,128,6784.1,11331.5,115.93,0,56.7, ,MD,OCC-GUA-026,6,0,IGB, ,0.566782412,0.0115507
783,189,5/3/2017,PLOB,129,6632.2,11379.1,5.79,0,10.6, ,EM,OCC-GUA-026,6,0,IGB, ,0.106446509,0.00056802
784,190,5/3/2017,PLOB,130,6681.4,11471.6,1.5,0,4.8, ,EM,OCC-GUA-026,6,0,IGB, ,0.047819091,0.00014422
785,191,5/3/2017,PLOB,131,6653.2,11318.6,2,0,5.5, ,EM,OCC-GUA-026,6,0,IGB, ,0.055132798,0.00019382
786,192,5/3/2017,POSP,132,6451,11238.7,34.06,0,55.6, ,EM,OCC-GUA-026,6,0,IGB, ,0.556277029,0.00335712
787,193,5/3/2017,PLOB,133,6672.5,11081.4,243.04,0,78.8, ,MD,OCC-GUA-026,6,0,IGB, ,0.788200902,0.02423562
788,194,5/3/2017,PLOB,134,6755.5,11002.4,29.61,0,33.5, ,EM,OCC-GUA-026,6,0,IGB, ,0.335483083,0.00293172
789,195,5/3/2017,PLOB,135,6829.1,11095.2,110.73,0,71.4, ,MD,OCC-GUA-026,6,0,IGB, ,0.714338758,0.0110256
790,197,5/3/2017,PLOB,137,10158.4,5888,892.83,0,264.6, ,MD,OCC-GUA-026,7,0,IGB, ,2.646147539,0.08912034
791,198,5/3/2017,PLOB,138,10096.5,5592.9,140.05,0,51.2, ,MD,OCC-GUA-026,7,0,IGB, ,0.512235397,0.01396082
792,199,5/3/2017,PLOB,139,9811.2,6078.3,34.43,0,22.2, ,MD,OCC-GUA-026,7,0,IGB, ,0.2225714,0.00342352
793,200,5/3/2017,PLOB,140,9879.6,6264.1,31.47,0,24.9, ,MD,OCC-GUA-026,7,0,IGB, ,0.249299321,0.00312422
794,201,5/3/2017,PLOB,141,9867,6197,6.27,0,11.4, ,EM,OCC-GUA-026,7,0,IGB, ,0.11376022,0.00061562
795,202,5/3/2017,PLOB,142,9906.8,6193.2,2.11,0,6.3, ,EM,OCC-GUA-026,7,0,IGB, ,0.063375437,0.00020412
796,203,5/3/2017,PLOB,143,9927.4,6189.3,7.05,0,13.4, ,EM,OCC-GUA-026,7,0,IGB, ,0.133659713,0.00069292
797,204,5/3/2017,PLOB,144,9964.4,6168.1,12.58,0,16.6, ,EM,OCC-GUA-026,7,0,IGB, ,0.166144996,0.00124292
798,205,5/3/2017,PLOB,145,9946.8,6144.4,1.78,0,5.5, ,EM,OCC-GUA-026,7,0,IGB, ,0.054547012,0.00017192
799,206,5/3/2017,PLOB,146,10173,5672,10.94,0,25.3, ,EM,OCC-GUA-026,7,0,IGB, ,0.252834142,0.0010802
800,207,5/3/2017,PLOB,147,10210.8,5676.7,0.78,0,5.5, ,EM,OCC-GUA-026,7,0,IGB, ,0.054990663,7.142E-05
801,208,5/3/2017,PLOB,148,10203.1,5702.2,2.32,0,7, ,EM,OCC-GUA-026,7,0,IGB, ,0.069618082,0.00022462
802,209,5/3/2017,PLOB,149,9800.5,5513.6,12.23,0,16.5, ,EM,OCC-GUA-026,7,0,IGB, ,0.164630275,0.00120732
803,210,5/3/2017,PLOB,150,9819.8,5486.1,4.26,0,9.3, ,EM,OCC-GUA-026,7,0,IGB, ,0.093032294,0.00041632
804,196,5/3/2017,PLOB,136,9682.5,5686.9,1752.92,0,678.4, ,MD,OCC-GUA-026,7,0,IGB, ,6.783845528,0.17499994
805,213,5/3/2017,PLOB,153,7484.6,6676.6,386.85,0,127.5, ,MD,OCC-GUA-026,8,0,IGB, ,1.275404012,0.03857432
806,212,5/3/2017,PLOB,152,7328.8,6462.8,494.35,0,149.9, ,MD,OCC-GUA-026,8,0,IGB, ,1.499007705,0.04931888
807,211,5/3/2017,PLOB,151,7726.3,6652.9,765.76,0,152.6, ,MD,OCC-GUA-026,8,0,IGB, ,1.525732772,0.0764731
808,214,5/3/2017,POSP,154,7553.9,6827.6,27.92,0,30.7, ,MD,OCC-GUA-026,8,0,IGB, ,0.306897301,0.00276562
809,215,5/3/2017,PLOB,155,7611.3,6919.6,27.78,0,26.6, ,EM,OCC-GUA-026,8,0,IGB, ,0.266027242,0.00275492
810,216,5/3/2017,POSP,156,7302.9,6855.3,23.77,0,28.9, ,EM,OCC-GUA-026,8,0,IGB, ,0.288512527,0.00235192
811,217,5/3/2017,POSP,157,7084.4,6841.7,17.07,0,19.6, ,EM,OCC-GUA-026,8,0,IGB, ,0.196186625,0.00168862
812,218,5/3/2017,POSP,158,7176.4,6838.5,1.09,0,4.5, ,EM,OCC-GUA-026,8,0,IGB, ,0.045475945,0.00010362
813,219,5/3/2017,POSP,159,7204.8,7001,6.29,0,11.6, ,EM,OCC-GUA-026,8,0,IGB, ,0.115760216,0.00061742
814,220,5/3/2017,POSP,160,7259.5,6659.5,2.62,0,9.9, ,EM,OCC-GUA-026,8,0,IGB, ,0.098831283,0.00025232
815,221,5/3/2017,POSP,161,7292.6,6706.8,4.09,0,12.9, ,EM,OCC-GUA-026,8,0,IGB, ,0.128831285,0.00039732
816,222,5/3/2017,POSP,162,7385.7,6803.1,3.94,0,10.1, ,EM,OCC-GUA-026,8,0,IGB, ,0.101274934,0.00038462
817,223,5/3/2017,PLOB,163,7467.5,6804.1,11.07,0,19.6, ,EM,OCC-GUA-026,8,0,IGB, ,0.195943983,0.00108852
818,224,5/3/2017,PLOB,164,2461.5,4648,155.08,0,74.8, ,MD,OCC-GUA-026,2,0,IGB, ,0.747714204,0.01545588
819,225,5/3/2017,PLOB,165,7350.7,10026.8,92.36,0,61.7, ,MD,OCC-GUA-026,4,0,IGB, ,0.617267692,0.0092205
820,226,5/3/2017,PLOB,166,7266.5,10115.8,26.86,0,20.9, ,EM,OCC-GUA-026,4,0,IGB, ,0.209015051,0.00266742
821,227,5/3/2017,PLOB,167,9967.7,6326.6,36.85,0,34.5, ,EM,OCC-GUA-026,7,0,IGB, ,0.344796797,0.00365512
822,25,6/5/2017,PLUT,45,8672.7,9006,451.81,0,141.6, ,MD,OCC-MAU-002,1,1,JC, ,1.437700246,0.04653551
823,27,6/5/2017,PLUT,151,9029.5,8948.6,11.55,0,15.3, ,MD,OCC-MAU-002,1,1,JC, ,0.155556639,0.00117765
824,26,6/5/2017,PLUT,151,8975.5,9032.7,212.34,0,84.5, ,MD,OCC-MAU-002,1,1,JC, ,0.859743754,0.02184218
825,28,6/5/2017,PLOB,72,9015.9,8834.1,262.16,0,112.2, ,MD,OCC-MAU-002,1,1,JC, ,1.140898751,0.026991
826,29,6/5/2017,PLOB,72,8955.5,8743.5,17.8,0,19, ,MD,OCC-MAU-002,1,1,JC, ,0.192659463,0.001820975
827,30,6/5/2017,PLOB,72,8778.5,8823.2,370.94,0,196.8, ,MD,OCC-MAU-002,1,1,JC, ,1.999804083,0.03815197
828,31,6/5/2017,PLOB,72,8674,8906.9,10.81,0,17.5, ,MD,OCC-MAU-002,1,1,JC, ,0.177843805,0.001099125
829,32,6/5/2017,PLOB,72,8771,8687.3,16.97,0,18.1, ,MD,OCC-MAU-002,1,1,JC, ,0.183412698,0.00173491
830,33,6/5/2017,PLOB,72,8824.7,8599.9,117.63,0,53.9, ,MD,OCC-MAU-002,1,1,JC, ,0.547466526,0.012097085
831,34,6/5/2017,PLOB,72,8914.2,8585.4,1.41,0,4.5, ,MD,OCC-MAU-002,1,1,JC, ,0.045319457,0.00014033
