"","Island","Site","Genus_Code","Site_Genet","TimePt_STA","TP_ID_STA","Year_STA","Date_STA","Surface_Area_STA","Shape_Area_STA","Shape_Leng_STA","nPatches_STA","TimePt_END","TP_ID_END","Year_END","Date_END","Surface_Area_END","Shape_Area_END","Shape_Leng_END","nPatches_END","TransitionTypeSimple","Interval","l10_Area_STA","l10_Area_END","l10TransitionMagnitude","l10_Surface_Area_STA","l10_Surface_Area_END","l10STransitionMagnitude","Interval_Years","l10_Area_ENDann","l10_Surface_Area_ENDann","Mortality","Survival"
"623","FFS","OCC-FFS-002","POSP","OCC-FFS-002_053",0,1,2013,2013-09-08,0.003865186,0.00203042,0.184044488,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-2.69241411735001,-Inf,-Inf,-2.41282960217774,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"624","FFS","OCC-FFS-002","POSP","OCC-FFS-002_054",0,1,2013,2013-09-08,0.000192942,0.00011632,0.048061732,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.93434560648504,-Inf,-Inf,-3.71457322397459,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"625","FFS","OCC-FFS-002","POSP","OCC-FFS-002_055",0,1,2013,2013-09-08,0.003067816,0.0022558,0.248005714,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-2.64669940767927,-Inf,-Inf,-2.51317069184856,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"626","FFS","OCC-FFS-002","POSP","OCC-FFS-002_056",0,1,2013,2013-09-08,0.002745231,0.00035192,0.087860722,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.45355605103119,-Inf,-Inf,-2.56142110556567,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"627","FFS","OCC-FFS-002","POSP","OCC-FFS-002_057",0,1,2013,2013-09-08,0.000150438,0.00014312,0.048404878,1,1,4,2016,2016-09-25,0.000181713,0.00015502,0.050647517,1,"GROW","13_16",-3.84429967244068,-3.80961226744709,0.0346874049935963,-3.82264244894505,-3.74061400155105,0.0820284473940007,3.04722792607803,-3.83291640678578,-3.79572340994176,0,1
"628","FFS","OCC-FFS-002","POSP","OCC-FFS-002_057",1,4,2016,2016-09-25,0.000181713,0.00015502,0.050647517,1,2,7,2019,2019-08-29,0,0,0,0,"MORT","16_19",-3.80961226744709,-Inf,-Inf,-3.74061400155105,-Inf,-Inf,2.92402464065708,-Inf,-Inf,1,0
"629","FFS","OCC-FFS-002","MOSP","OCC-FFS-002_058",0,1,2013,2013-09-08,0.000367942,0.00035344,0.115579307,2,1,4,2016,2016-09-25,0.003160007,0.00040412,0.09337544,1,"GROW","13_16",-3.45168430147264,-3.39348965568281,0.0581946457898272,-3.43422063530792,-2.50031195533792,0.933908679969994,3.04722792607803,-3.4325867324028,-3.12774251728542,0,1
"630","FFS","OCC-FFS-002","MOSP","OCC-FFS-002_058",1,4,2016,2016-09-25,0.003160007,0.00040412,0.09337544,1,2,7,2019,2019-08-29,0,0,0,0,"MORT","16_19",-3.39348965568281,-Inf,-Inf,-2.50031195533792,-Inf,-Inf,2.92402464065708,-Inf,-Inf,1,0
"631","FFS","OCC-FFS-002","MOSP","OCC-FFS-002_059",0,1,2013,2013-09-08,0.000529264,0.00051562,0.105417072,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.28767024546685,-Inf,-Inf,-3.27632764527391,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"632","FFS","OCC-FFS-002","POSP","OCC-FFS-002_060",0,1,2013,2013-09-08,0.00148848,0.00124072,0.144831283,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-2.90632621703088,-Inf,-Inf,-2.82725699638709,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"633","FFS","OCC-FFS-002","POSP","OCC-FFS-002_061",0,1,2013,2013-09-08,0.00029558,0.00025662,0.063819091,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.59070949935955,-Inf,-Inf,-3.52932495520106,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"634","FFS","OCC-FFS-002","POSP","OCC-FFS-002_062",0,1,2013,2013-09-08,0.000264706,0.00021532,0.058890155,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.66691562885635,-Inf,-Inf,-3.5772362145832,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"635","FFS","OCC-FFS-002","POSP","OCC-FFS-002_063",0,1,2013,2013-09-08,0.000346381,0.00030292,0.075375441,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.51867205184743,-Inf,-Inf,-3.46044593831019,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"636","FFS","OCC-FFS-002","POSP","OCC-FFS-002_064",0,1,2013,2013-09-08,0.000356519,0.00021022,0.061132799,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.67732596824858,-Inf,-Inf,-3.44791732029942,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"637","FFS","OCC-FFS-002","MOSP","OCC-FFS-002_065",0,1,2013,2013-09-08,0.003565432,0.00190962,0.256956175,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-2.71905304548635,-Inf,-Inf,-2.44788784201137,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"638","FFS","OCC-FFS-002","POSP","OCC-FFS-002_066",0,1,2013,2013-09-08,0.002010798,0.00108162,0.147073924,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-2.96592529088346,-Inf,-Inf,-2.69663155540606,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"639","FFS","OCC-FFS-002","POSP","OCC-FFS-002_067",0,1,2013,2013-09-08,0.001586358,0.00113572,0.138973418,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-2.94472872623381,-Inf,-Inf,-2.79959879691779,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"640","FFS","OCC-FFS-002","POSP","OCC-FFS-002_068",0,1,2013,2013-09-08,0.000494082,0.00043392,0.098689149,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.36259033214905,-Inf,-Inf,-3.30620096769138,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"641","FFS","OCC-FFS-002","POSP","OCC-FFS-002_069",0,1,2013,2013-09-08,0.001077617,0.00082452,0.116831284,1,1,4,2016,2016-09-25,0.000137262,0.00013662,0.044647516,1,"GROW","13_16",-3.08379880541147,-3.86448571900121,-0.780686913589747,-2.96753556599706,-3.86244967743547,-0.894914111438406,3.04722792607803,-3.3399945782674,-3.26121694892867,0,1
"642","FFS","OCC-FFS-002","POSP","OCC-FFS-002_069",1,4,2016,2016-09-25,0.000137262,0.00013662,0.044647516,1,2,7,2019,2019-08-29,0,0,0,0,"MORT","16_19",-3.86448571900121,-Inf,-Inf,-3.86244967743547,-Inf,-Inf,2.92402464065708,-Inf,-Inf,1,0
"643","FFS","OCC-FFS-002","POSP","OCC-FFS-002_070",0,1,2013,2013-09-08,0.000687034,0.00052402,0.126387634,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.28065213720734,-Inf,-Inf,-3.16302177000448,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"644","FFS","OCC-FFS-002","POSP","OCC-FFS-002_071",0,1,2013,2013-09-08,0.001626123,0.00108732,0.136346,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-2.96364262354753,-Inf,-Inf,-2.78884660744986,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"645","FFS","OCC-FFS-002","POSP","OCC-FFS-002_072",0,1,2013,2013-09-08,0.00011666,0.00010272,0.041576451,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.98834498927522,-Inf,-Inf,-3.933078027906,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"646","FFS","OCC-FFS-002","POSP","OCC-FFS-002_073",0,1,2013,2013-09-08,0.000153017,5.27e-05,0.031576452,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-4.27818938478745,-Inf,-Inf,-3.8152603169206,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"647","FFS","OCC-FFS-002","POSP","OCC-FFS-002_074",0,1,2013,2013-09-08,0.000511095,0.00040972,0.099032291,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.38751283595499,-Inf,-Inf,-3.29149836769088,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"648","FFS","OCC-FFS-002","POSP","OCC-FFS-002_075",0,1,2013,2013-09-08,0.000602629,0.00055172,0.102346006,1,1,4,2016,2016-09-25,0.000461698,0.00038652,0.092689147,1,"GROW","13_16",-3.25828127246386,-3.41282802913268,-0.154546756668823,-3.2199499728337,-3.33564200673724,-0.115692033903535,3.04722792607803,-3.30899843587203,-3.25791629393277,0,1
"649","FFS","OCC-FFS-002","POSP","OCC-FFS-002_075",1,4,2016,2016-09-25,0.000461698,0.00038652,0.092689147,1,2,7,2019,2019-08-29,0,0,0,0,"MORT","16_19",-3.41282802913268,-Inf,-Inf,-3.33564200673724,-Inf,-Inf,2.92402464065708,-Inf,-Inf,1,0
"650","FFS","OCC-FFS-002","POSP","OCC-FFS-002_076",0,1,2013,2013-09-08,0.001393979,0.00078722,0.170245503,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.10390388081236,-Inf,-Inf,-2.85574376874362,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"651","FFS","OCC-FFS-002","POSP","OCC-FFS-002_077",0,1,2013,2013-09-08,0.001032388,0.00082342,0.136588645,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.08437858865727,-Inf,-Inf,-2.98615705213676,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"652","FFS","OCC-FFS-002","MOSP","OCC-FFS-002_078",0,1,2013,2013-09-08,0.000310738,0.00021312,0.07089016,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.67137579250979,-Inf,-Inf,-3.50760563383486,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"653","FFS","OCC-FFS-002","POSP","OCC-FFS-002_079",0,1,2013,2013-09-08,0.000258618,0.00015832,0.058061732,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.80046421880166,-Inf,-Inf,-3.58734125119335,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"654","FFS","OCC-FFS-002","MOSP","OCC-FFS-002_080",0,1,2013,2013-09-08,0.002019295,0.00188502,0.184730781,1,1,4,2016,2016-09-25,0.000541823,0.00050342,0.103274936,1,"GROW","13_16",-2.72468403758362,-3.29806953468138,-0.573385497097762,-2.69480023008391,-3.26614256342047,-0.571342333336559,3.04722792607803,-2.91285030246678,-2.88229599580824,0,1
"655","FFS","OCC-FFS-002","MOSP","OCC-FFS-002_080",1,4,2016,2016-09-25,0.000541823,0.00050342,0.103274936,1,2,7,2019,2019-08-29,0.039521423,0.00068152,0.116831283,1,"GROW","16_19",-3.29806953468138,-3.16652139476373,0.131548139917648,-3.26614256342047,-1.4031674266876,1.86297513673287,2.92402464065708,-3.25308080986404,-2.62901553281028,0,1
"656","FFS","OCC-FFS-002","MOSP","OCC-FFS-002_080",2,7,2019,2019-08-29,0.039521423,0.00068152,0.116831283,1,3,10,2024,2024-08-11,0,0,0,0,"MORT","19_24",-3.16652139476373,-Inf,-Inf,-1.4031674266876,-Inf,-Inf,4.95277207392197,-Inf,-Inf,1,0
"657","FFS","OCC-FFS-002","POSP","OCC-FFS-002_081",0,1,2013,2013-09-08,0.001800713,0.00164812,0.1874587,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-2.78301117040558,-Inf,-Inf,-2.7445555000892,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"658","FFS","OCC-FFS-002","POSP","OCC-FFS-002_082",0,1,2013,2013-09-08,0.000358568,0.00027422,0.070304373,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.56190087349661,-Inf,-Inf,-3.44542847116963,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"659","FFS","OCC-FFS-002","POSP","OCC-FFS-002_083",0,1,2013,2013-09-08,0.000990154,0.00051902,0.118931789,1,1,4,2016,2016-09-25,0.000321159,0.00028432,0.093032293,1,"GROW","13_16",-3.28481590665581,-3.54619258953877,-0.261376682882962,-3.00429725373693,-3.4932799030269,-0.488982649289977,3.04722792607803,-3.3705911388418,-3.16476527948101,0,1
"660","FFS","OCC-FFS-002","POSP","OCC-FFS-002_083",1,4,2016,2016-09-25,0.000321159,0.00028432,0.093032293,1,2,7,2019,2019-08-29,0,0,0,0,"MORT","16_19",-3.54619258953877,-Inf,-Inf,-3.4932799030269,-Inf,-Inf,2.92402464065708,-Inf,-Inf,1,0
"661","FFS","OCC-FFS-002","POSP","OCC-FFS-002_084",0,1,2013,2013-09-08,0.003439144,0.00123552,0.245056683,1,1,4,2016,2016-09-25,0.000582691,0.00026282,0.063475945,1,"GROW","13_16",-2.90815022005604,-3.58034158903942,-0.672191368983375,-2.46354963950334,-3.23456168978787,-0.77101205028453,3.04722792607803,-3.12874132295019,-2.71657044037165,0,1
"662","FFS","OCC-FFS-002","POSP","OCC-FFS-002_084",1,4,2016,2016-09-25,0.000582691,0.00026282,0.063475945,1,2,7,2019,2019-08-29,0.003589012,0.00042822,0.082789655,1,"GROW","16_19",-3.58034158903942,-3.36833305285943,0.212008536179992,-3.23456168978787,-2.44502508958399,0.789536600203883,2.92402464065708,-3.50783586072505,-2.96454460811702,0,1
"663","FFS","OCC-FFS-002","POSP","OCC-FFS-002_084",2,7,2019,2019-08-29,0.003589012,0.00042822,0.082789655,1,3,10,2024,2024-08-11,0,0,0,0,"MORT","19_24",-3.36833305285943,-Inf,-Inf,-2.44502508958399,-Inf,-Inf,4.95277207392197,-Inf,-Inf,1,0
"664","FFS","OCC-FFS-002","POSP","OCC-FFS-002_085",0,1,2013,2013-09-08,0.000479191,0.00035612,0.088346002,1,1,4,2016,2016-09-25,0.000650571,0.00052322,0.10941707,1,"GROW","13_16",-3.44840363529589,-3.28131566353007,0.167087971765828,-3.31949134731124,-3.18670529983172,0.132786047479514,3.04722792607803,-3.39357085749943,-3.27591533307773,0,1
"665","FFS","OCC-FFS-002","POSP","OCC-FFS-002_085",1,4,2016,2016-09-25,0.000650571,0.00052322,0.10941707,1,2,7,2019,2019-08-29,0,0,0,0,"MORT","16_19",-3.28131566353007,-Inf,-Inf,-3.18670529983172,-Inf,-Inf,2.92402464065708,-Inf,-Inf,1,0
"666","FFS","OCC-FFS-002","POSP","OCC-FFS-002_086",0,1,2013,2013-09-08,0.000502072,0.00034722,0.083618077,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.45939526725281,-Inf,-Inf,-3.29923399807311,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"667","FFS","OCC-FFS-002","POSP","OCC-FFS-002_087",0,1,2013,2013-09-08,0.000163111,0.00012762,0.05381909,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.89408125971363,-Inf,-Inf,-3.7875167497003,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"668","FFS","OCC-FFS-002","POSP","OCC-FFS-002_088",0,1,2013,2013-09-08,0.000673135,0.00057562,0.092931792,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.23986412484881,-Inf,-Inf,-3.17189782749156,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"669","FFS","OCC-FFS-002","POSP","OCC-FFS-002_089",0,1,2013,2013-09-08,0.000555915,0.00049242,0.094931787,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.30766431619311,-Inf,-Inf,-3.25499160743411,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"670","FFS","OCC-FFS-002","POSP","OCC-FFS-002_090",0,1,2013,2013-09-08,0.003127773,0.00150192,0.151943983,1,1,4,2016,2016-09-25,0.002880091,0.00125672,0.16980185,1,"GROW","13_16",-2.82335319947822,-2.90076147330893,-0.0774082738307111,-2.50476477365079,-2.54059378995831,-0.0358290163075194,3.04722792607803,-2.84875604944827,-2.51652267859807,0,1
"671","FFS","OCC-FFS-002","POSP","OCC-FFS-002_090",1,4,2016,2016-09-25,0.002880091,0.00125672,0.16980185,1,2,7,2019,2019-08-29,0,0,0,0,"MORT","16_19",-2.90076147330893,-Inf,-Inf,-2.54059378995831,-Inf,-Inf,2.92402464065708,-Inf,-Inf,1,0
"672","FFS","OCC-FFS-002","POSP","OCC-FFS-002_091",0,1,2013,2013-09-08,0.000307805,0.00021852,0.057718585,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.66050880815746,-Inf,-Inf,-3.51172432974569,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"673","FFS","OCC-FFS-002","POSP","OCC-FFS-002_092",0,1,2013,2013-09-08,0.000281853,0.00026272,0.067375441,1,1,4,2016,2016-09-25,0.00062371,0.00034292,0.090345999,1,"GROW","13_16",-3.58050686456065,-3.4648071849453,0.11569967961535,-3.54997733825549,-3.20501729280953,0.344960045445962,3.04722792607803,-3.54253803439039,-3.43677279503974,0,1
"674","FFS","OCC-FFS-002","POSP","OCC-FFS-002_092",1,4,2016,2016-09-25,0.00062371,0.00034292,0.090345999,1,2,7,2019,2019-08-29,0,0,0,0,"MORT","16_19",-3.4648071849453,-Inf,-Inf,-3.20501729280953,-Inf,-Inf,2.92402464065708,-Inf,-Inf,1,0
"675","FFS","OCC-FFS-002","POSP","OCC-FFS-002_093",0,1,2013,2013-09-08,0.004540386,0.00273092,0.273541964,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-2.56369102196478,-Inf,-Inf,-2.34290722411559,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"676","FFS","OCC-FFS-002","MOSP","OCC-FFS-002_094",0,1,2013,2013-09-08,0.00104298,0.00031652,0.076890159,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.49959884294453,-Inf,-Inf,-2.98172401944779,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"677","FFS","OCC-FFS-002","POSP","OCC-FFS-002_095",0,1,2013,2013-09-08,0.000585176,0.00043052,0.102689151,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.36600666839643,-Inf,-Inf,-3.23271349403221,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"678","FFS","OCC-FFS-002","POSP","OCC-FFS-002_096",0,1,2013,2013-09-08,0.000404544,0.00030832,0.070547014,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.51099830268862,-Inf,-Inf,-3.39303423568835,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"679","FFS","OCC-FFS-002","POSP","OCC-FFS-002_097",0,1,2013,2013-09-08,0.002122978,0.00118942,0.136588643,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-2.92466476314916,-Inf,-Inf,-2.67305450631827,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"680","FFS","OCC-FFS-002","POSP","OCC-FFS-002_098",0,1,2013,2013-09-08,0.000281999,0.00023812,0.060890159,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.62320412612028,-Inf,-Inf,-3.54975243173472,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"681","FFS","OCC-FFS-002","POSP","OCC-FFS-002_099",0,1,2013,2013-09-08,0.000323245,0.00022992,0.063718588,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.63842324920985,-Inf,-Inf,-3.49046818412492,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"682","FFS","OCC-FFS-002","POSP","OCC-FFS-002_100",0,1,2013,2013-09-08,0.000926811,0.00077982,0.120931788,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.10800563067887,-Inf,-Inf,-3.0330088203601,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"683","FFS","OCC-FFS-002","POSP","OCC-FFS-002_101",0,1,2013,2013-09-08,0.000337366,0.00027302,0.063961229,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.56380553767906,-Inf,-Inf,-3.47189868806706,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"684","FFS","OCC-FFS-002","POSP","OCC-FFS-002_102",0,1,2013,2013-09-08,0.000217919,0.00016262,0.055475945,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.78882604327151,-Inf,-Inf,-3.66170490267975,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"685","FFS","OCC-FFS-002","MOSP","OCC-FFS-002_103",0,1,2013,2013-09-08,0.003528746,0.00165642,0.219843477,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-2.78082953436551,-Inf,-Inf,-2.45237960113802,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"686","FFS","OCC-FFS-002","MOSP","OCC-FFS-002_104",0,1,2013,2013-09-08,0.001879212,0.00162092,0.162831287,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-2.79023841909098,-Inf,-Inf,-2.72602422296675,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"687","FFS","OCC-FFS-002","POSP","OCC-FFS-002_105",0,1,2013,2013-09-08,0.000993063,0.00057092,0.111174429,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.24342474287964,-Inf,-Inf,-3.00302319895229,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"688","FFS","OCC-FFS-002","POSP","OCC-FFS-002_106",0,1,2013,2013-09-08,0.001365659,0.00093682,0.135902351,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.02834384616272,-Inf,-Inf,-2.86465772884344,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"689","FFS","OCC-FFS-002","POSP","OCC-FFS-002_107",0,1,2013,2013-09-08,0.000249971,0.00020032,0.058061729,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.69827568846966,-Inf,-Inf,-3.60211037241002,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"690","FFS","OCC-FFS-002","POSP","OCC-FFS-002_108",0,1,2013,2013-09-08,0.000848862,0.00026082,0.065961227,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.58365910942552,-Inf,-Inf,-3.07116290752976,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"691","FFS","OCC-FFS-002","POSP","OCC-FFS-002_109",0,1,2013,2013-09-08,0.000200173,0.00014342,0.057475946,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.8433902818343,-Inf,-Inf,-3.69859450199053,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"692","FFS","OCC-FFS-002","POSP","OCC-FFS-002_110",0,1,2013,2013-09-08,0.000375445,0.00027722,0.071961227,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.55717544081236,-Inf,-Inf,-3.42545367502732,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"693","FFS","OCC-FFS-002","POSP","OCC-FFS-002_111",0,1,2013,2013-09-08,0.00046636,0.00027022,0.070304371,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.56828251035399,-Inf,-Inf,-3.33127870637136,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"694","FFS","OCC-FFS-002","POSP","OCC-FFS-002_112",0,1,2013,2013-09-08,0.000274477,0.00018042,0.057475944,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.74371532151584,-Inf,-Inf,-3.56149404171145,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"695","FFS","OCC-FFS-002","MOSP","OCC-FFS-002_113",0,1,2013,2013-09-08,0.000609204,0.00035272,0.078203868,1,1,4,2016,2016-09-25,0.00101915,0.00070952,0.124346004,1,"GROW","13_16",-3.45256991418173,-3.14903535811036,0.303534556071376,-3.21523725377292,-2.99176189118686,0.223475362586063,3.04722792607803,-3.3529598543389,-3.14189998855768,0,1
"696","FFS","OCC-FFS-002","MOSP","OCC-FFS-002_113",1,4,2016,2016-09-25,0.00101915,0.00070952,0.124346004,1,2,7,2019,2019-08-29,0,0,0,0,"MORT","16_19",-3.14903535811036,-Inf,-Inf,-2.99176189118686,-Inf,-Inf,2.92402464065708,-Inf,-Inf,1,0
"697","FFS","OCC-FFS-002","POSP","OCC-FFS-002_114",0,1,2013,2013-09-08,0.000168339,0.00013152,0.045233306,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.88100819980402,-Inf,-Inf,-3.77381525703283,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"698","FFS","OCC-FFS-002","POSP","OCC-FFS-002_115",0,1,2013,2013-09-08,0.002274816,0.00158602,0.215500331,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-2.79969134045166,-Inf,-Inf,-2.6430537257833,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"699","FFS","OCC-FFS-002","POSP","OCC-FFS-002_116",0,1,2013,2013-09-08,0.000424185,0.00038062,0.077132799,1,1,4,2016,2016-09-25,0.001134498,0.00072172,0.137316568,1,"GROW","13_16",-3.41950839507835,-3.1416312595501,0.277877135528242,-3.37244469303871,-2.94519626539361,0.427248427645098,3.04722792607803,-3.32831825693667,-3.23223580876434,0,1
"700","FFS","OCC-FFS-002","POSP","OCC-FFS-002_116",1,4,2016,2016-09-25,0.001134498,0.00072172,0.137316568,1,2,7,2019,2019-08-29,0,0,0,0,"MORT","16_19",-3.1416312595501,-Inf,-Inf,-2.94519626539361,-Inf,-Inf,2.92402464065708,-Inf,-Inf,1,0
"701","FFS","OCC-FFS-002","POSP","OCC-FFS-002_117",0,1,2013,2013-09-08,0.00011039,5.39e-05,0.031233304,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-4.26841123481326,-Inf,-Inf,-3.95707026665684,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"702","FFS","OCC-FFS-002","POSP","OCC-FFS-002_118",0,1,2013,2013-09-08,0.0004582,0.00039812,0.084203865,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.39998600460263,-Inf,-Inf,-3.33894491514662,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"703","FFS","OCC-FFS-002","POSP","OCC-FFS-002_119",0,1,2013,2013-09-08,0.00035953,0.00024702,0.084789655,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.60726788261887,-Inf,-Inf,-3.44426486525088,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"704","FFS","OCC-FFS-002","POSP","OCC-FFS-002_120",0,1,2013,2013-09-08,0.00095837,0.00083652,0.124346002,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.07752367121587,-Inf,-Inf,-3.01846678952736,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
"705","FFS","OCC-FFS-002","MOSP","OCC-FFS-002_121",0,1,2013,2013-09-08,0.001018906,0.00055932,0.098831284,1,1,4,2016,2016-09-25,0,0,0,0,"MORT","13_16",-3.25233965101979,-Inf,-Inf,-2.99186588033543,-Inf,-Inf,3.04722792607803,-Inf,-Inf,1,0
