"TL_id","TL_Date","TL_Class","TL_Genet","TL_Cx","TL_Cy","TL_Area","TL_Perim","Morph_Code","Site","Quadrat","TimePt","Annotator","Shape_Leng","Shape_Area","Year","Genet_full","Patch_full","Genus","Region","Island","Latitude","Longitude","Effort","area_perim"
"108",2018-07-10,"ACSP","102",12586.6,8982.5,77.83,41.1,"CB","OCC-OFU-009",24,0,"IGB",0.410737923,0.00774752,"2018","OCC-OFU-009_102_2018","OCC-OFU-009_108_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.0188624413918556
"109",2018-07-10,"MOSP","103",12552.7,9261.7,341.55,142.2,"EM","OCC-OFU-009",24,0,"IGB",1.422276926,0.0340469,"2018","OCC-OFU-009_103_2018","OCC-OFU-009_109_2018","MOSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0239383058092303
"110",2018-07-10,"MOSP","104",7752.7,3473.2,91.43,50.2,"FO","OCC-OFU-009",11,0,"IGB",0.502235395,0.00909982,"2018","OCC-OFU-009_104_2018","OCC-OFU-009_110_2018","MOSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0181186353861022
"111",2018-07-10,"MOSP","105",2563.5,8519.9,305.29,87.6,"EM","OCC-OFU-009",22,0,"IGB",0.875941021,0.03045342,"2018","OCC-OFU-009_105_2018","OCC-OFU-009_111_2018","MOSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0347665188293539
"035",2018-07-10,"PLOB","035",9238.7,6718.8,44.79,34.8,"EM","OCC-OFU-009",0,0,"IGB",0.34792674,0.00444802,"2018","OCC-OFU-009_035_2018","OCC-OFU-009_035_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0127843579944445
"112",2018-07-10,"ACSP","106",3582.7,6518.7,9.15,12.1,"CB","OCC-OFU-009",1,0,"IGB",0.120931788,0.00090282,"2018","OCC-OFU-009_106_2018","OCC-OFU-009_112_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.00746553089912141
"113",2018-07-10,"POSP","107",3594,6401.7,5.77,9.4,"EM","OCC-OFU-009",1,0,"IGB",0.094346003,0.00056852,"2018","OCC-OFU-009_107_2018","OCC-OFU-009_113_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00602590445723493
"115",2018-07-10,"POSP","109",3839,6310.9,4.23,8.2,"EM","OCC-OFU-009",1,0,"IGB",0.082203861,0.00041432,"2018","OCC-OFU-009_109_2018","OCC-OFU-009_115_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00504015255439158
"116",2018-07-10,"POSP","109",3867.8,6262.6,4.48,8,"EM","OCC-OFU-009",1,0,"IGB",0.080203868,0.00043952,"2018","OCC-OFU-009_109_2018","OCC-OFU-009_116_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00548003495292771
"117",2018-07-10,"POSP","110",3869,6156.1,4.17,7.9,"EM","OCC-OFU-009",1,0,"IGB",0.078890158,0.00040832,"2018","OCC-OFU-009_110_2018","OCC-OFU-009_117_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00517580405910709
"118",2018-07-10,"POSP","111",3760.3,6046.5,34.6,26.3,"EM","OCC-OFU-009",1,0,"IGB",0.262956173,0.00343702,"2018","OCC-OFU-009_111_2018","OCC-OFU-009_118_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0130706952447167
"114",2018-07-10,"POSP","108",3765.1,5832.5,33.03,22.4,"EM","OCC-OFU-009",1,0,"IGB",0.224429267,0.00328292,"2018","OCC-OFU-009_108_2018","OCC-OFU-009_114_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0146278604563637
"119",2018-07-10,"MOSP","112",11015.3,5620.6,9.63,12.5,"EM","OCC-OFU-009",2,0,"IGB",0.125073924,0.00095082,"2018","OCC-OFU-009_112_2018","OCC-OFU-009_119_2018","MOSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0076020642000486
"120",2018-07-10,"MOSP","113",4679.7,12373.6,119,74,"EM","OCC-OFU-009",4,0,"IGB",0.739958267,0.01183632,"2018","OCC-OFU-009_113_2018","OCC-OFU-009_120_2018","MOSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0159959291325817
"121",2018-07-10,"MOSP","114",4737.5,12484.9,42.71,37.6,"EM","OCC-OFU-009",4,0,"IGB",0.376211008,0.00423802,"2018","OCC-OFU-009_114_2018","OCC-OFU-009_121_2018","MOSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0112650079606389
"122",2018-07-10,"PMEA","115",5008,12791,36.93,25.6,"BR","OCC-OFU-009",4,0,"IGB",0.255784604,0.00366982,"2018","OCC-OFU-009_115_2018","OCC-OFU-009_122_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0143473060638161
"123",2018-07-10,"POSP","116",6765.4,5560.5,11.16,13.6,"EM","OCC-OFU-009",15,0,"IGB",0.136446506,0.00110202,"2018","OCC-OFU-009_116_2018","OCC-OFU-009_123_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00807657178117848
"124",2018-07-10,"POSP","117",6761.5,5520.5,5.3,9,"EM","OCC-OFU-009",15,0,"IGB",0.090103362,0.00052082,"2018","OCC-OFU-009_117_2018","OCC-OFU-009_124_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00578025046390611
"125",2018-07-10,"POSP","118",6770.9,5047.8,5.65,9.4,"EM","OCC-OFU-009",15,0,"IGB",0.093961228,0.00055502,"2018","OCC-OFU-009_118_2018","OCC-OFU-009_125_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00590690449469222
"126",2018-07-10,"POSP","119",6744.1,4987.6,8.27,11.2,"EM","OCC-OFU-009",15,0,"IGB",0.111517579,0.00081572,"2018","OCC-OFU-009_119_2018","OCC-OFU-009_126_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00731472120642074
"127",2018-07-10,"POSP","120",4699.9,6946.6,34.43,23.4,"EM","OCC-OFU-009",7,0,"IGB",0.233701345,0.00342062,"2018","OCC-OFU-009_120_2018","OCC-OFU-009_127_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0146367150775277
"128",2018-07-10,"POSP","121",4727.1,6866.2,30.52,22.9,"EM","OCC-OFU-009",7,0,"IGB",0.228671906,0.00303062,"2018","OCC-OFU-009_121_2018","OCC-OFU-009_128_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0132531365702615
"129",2018-07-10,"POSP","122",4875.6,6957.7,9.28,13,"EM","OCC-OFU-009",7,0,"IGB",0.130346002,0.00091492,"2018","OCC-OFU-009_122_2018","OCC-OFU-009_129_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00701916427018605
"130",2018-07-10,"POSP","123",9147,9569.3,19.35,22.6,"EM","OCC-OFU-009",8,0,"IGB",0.226571399,0.00191412,"2018","OCC-OFU-009_123_2018","OCC-OFU-009_130_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00844819782394511
"131",2018-07-10,"POSP","123",9168.5,9540.9,19.31,18.8,"EM","OCC-OFU-009",8,0,"IGB",0.188387635,0.00191282,"2018","OCC-OFU-009_123_2018","OCC-OFU-009_131_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0101536387990645
"132",2018-07-10,"MOSP","124",8971.7,9113.4,42.77,31.3,"EM","OCC-OFU-009",8,0,"IGB",0.312654662,0.00424992,"2018","OCC-OFU-009_124_2018","OCC-OFU-009_132_2018","MOSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.01359301656599
"133",2018-07-10,"POSP","125",1383.6,7002.5,37.09,26.6,"EM","OCC-OFU-009",10,0,"IGB",0.266269885,0.00368502,"2018","OCC-OFU-009_125_2018","OCC-OFU-009_133_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0138394171011866
"134",2018-07-10,"POSP","126",1463,6798.1,10.91,14.4,"EM","OCC-OFU-009",10,0,"IGB",0.144002857,0.00107672,"2018","OCC-OFU-009_126_2018","OCC-OFU-009_134_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00747707387499958
"135",2018-07-10,"POSP","127",1337.2,6685.6,30.7,21.3,"EM","OCC-OFU-009",10,0,"IGB",0.213015052,0.00305002,"2018","OCC-OFU-009_127_2018","OCC-OFU-009_135_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0143183308942882
"136",2018-07-10,"MOSP","128",1695.2,6396.1,45.89,49.8,"EM","OCC-OFU-009",10,0,"IGB",0.498439261,0.0045545,"2018","OCC-OFU-009_128_2018","OCC-OFU-009_136_2018","MOSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00913752257569453
"137",2018-07-10,"POSP","129",7937.5,3828.5,7.9,13.4,"EM","OCC-OFU-009",11,0,"IGB",0.133902348,0.00077702,"2018","OCC-OFU-009_129_2018","OCC-OFU-009_137_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00580288554760817
"138",2018-07-10,"POSP","130",8001.3,3562.3,21.69,18.5,"EM","OCC-OFU-009",11,0,"IGB",0.185358197,0.00215162,"2018","OCC-OFU-009_130_2018","OCC-OFU-009_138_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0116079031562872
"139",2018-07-10,"POSP","131",5009.1,8671.1,5.48,9.8,"EM","OCC-OFU-009",12,0,"IGB",0.098203869,0.00053772,"2018","OCC-OFU-009_131_2018","OCC-OFU-009_139_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0054755480153231
"140",2018-07-10,"POSP","132",9986.1,2588.6,10.16,13.3,"EM","OCC-OFU-009",13,0,"IGB",0.133073926,0.00100402,"2018","OCC-OFU-009_132_2018","OCC-OFU-009_140_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00754482887955075
"141",2018-07-10,"MOSP","133",9499.9,2300.4,135.47,47.7,"EM","OCC-OFU-009",13,0,"IGB",0.476921689,0.01350502,"2018","OCC-OFU-009_133_2018","OCC-OFU-009_141_2018","MOSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0283170598265662
"142",2018-07-10,"POSP","134",2103,5291.4,12.25,14.8,"EM","OCC-OFU-009",14,0,"IGB",0.147659714,0.00121152,"2018","OCC-OFU-009_134_2018","OCC-OFU-009_142_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00820481069061261
"143",2018-07-10,"POSP","135",1937.8,5202.6,3.1,6.8,"EM","OCC-OFU-009",14,0,"IGB",0.067718585,0.00030252,"2018","OCC-OFU-009_135_2018","OCC-OFU-009_143_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00446731130014013
"144",2018-07-10,"POSP","136",2303,5013.8,5.05,8.9,"EM","OCC-OFU-009",14,0,"IGB",0.089274935,0.00049682,"2018","OCC-OFU-009_136_2018","OCC-OFU-009_144_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00556505585806363
"145",2018-07-10,"MOSP","137",7735,12430.4,29.66,35.5,"EM","OCC-OFU-009",17,0,"IGB",0.354654664,0.00293372,"2018","OCC-OFU-009_137_2018","OCC-OFU-009_145_2018","MOSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00827204686077384
"146",2018-07-10,"MOSP","138",7627,12399.1,32.66,42.7,"EM","OCC-OFU-009",17,0,"IGB",0.427282079,0.00322812,"2018","OCC-OFU-009_138_2018","OCC-OFU-009_146_2018","MOSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00755500911143994
"147",2018-07-10,"MOSP","139",7630.1,12129.4,41.03,36.7,"EM","OCC-OFU-009",17,0,"IGB",0.367198815,0.00406972,"2018","OCC-OFU-009_139_2018","OCC-OFU-009_147_2018","MOSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.011083151235115
"148",2018-07-10,"MOSP","140",7522,12174.2,36.58,37.2,"BR","OCC-OFU-009",17,0,"IGB",0.37172573,0.00362522,"2018","OCC-OFU-009_140_2018","OCC-OFU-009_148_2018","MOSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00975240535542159
"149",2018-07-10,"MOSP","141",934.1,5633.1,33.57,33.8,"EM","OCC-OFU-009",19,0,"IGB",0.337541959,0.00332552,"2018","OCC-OFU-009_141_2018","OCC-OFU-009_149_2018","MOSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00985216774190731
"150",2018-07-10,"ACSP","142",986.8,5570.8,14.17,16.1,"CB","OCC-OFU-009",19,0,"IGB",0.161073926,0.00140122,"2018","OCC-OFU-009_142_2018","OCC-OFU-009_150_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.00869923540573538
"151",2018-07-10,"POSP","143",1202.1,5876.5,15.06,15.7,"EM","OCC-OFU-009",19,0,"IGB",0.157417071,0.00149042,"2018","OCC-OFU-009_143_2018","OCC-OFU-009_151_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00946796932843453
"152",2018-07-10,"POSP","144",9043.7,4339.9,11.51,15.2,"EM","OCC-OFU-009",20,0,"IGB",0.151760217,0.00113582,"2018","OCC-OFU-009_144_2018","OCC-OFU-009_152_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00748430664144346
"153",2018-07-10,"POSP","145",9177.1,4246.5,21.1,25.1,"EM","OCC-OFU-009",20,0,"IGB",0.25150033,0.00208642,"2018","OCC-OFU-009_145_2018","OCC-OFU-009_153_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00829589368729655
"154",2018-07-10,"POSP","146",9393.2,4325.6,8.36,11.3,"EM","OCC-OFU-009",20,0,"IGB",0.112689147,0.00082452,"2018","OCC-OFU-009_146_2018","OCC-OFU-009_154_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00731676494099294
"155",2018-07-10,"POSP","147",9418,4299.7,6.63,9.7,"EM","OCC-OFU-009",20,0,"IGB",0.096689149,0.00065312,"2018","OCC-OFU-009_147_2018","OCC-OFU-009_155_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00675484277972081
"156",2018-07-10,"POSP","148",9169,4077.3,2.74,6.3,"EM","OCC-OFU-009",20,0,"IGB",0.063032294,0.00026732,"2018","OCC-OFU-009_148_2018","OCC-OFU-009_156_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0042410006527765
"157",2018-07-10,"POSP","149",2995.2,10971.4,22.86,21.7,"EM","OCC-OFU-009",21,0,"IGB",0.217115556,0.00226532,"2018","OCC-OFU-009_149_2018","OCC-OFU-009_157_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0104337065557845
"158",2018-07-10,"POSP","150",2630.6,11110,13.28,15.5,"EM","OCC-OFU-009",21,0,"IGB",0.154730781,0.00131302,"2018","OCC-OFU-009_150_2018","OCC-OFU-009_158_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00848583579501224
"159",2018-07-10,"POSP","151",2451.1,11191.6,16.86,18.1,"EM","OCC-OFU-009",21,0,"IGB",0.181559207,0.00166842,"2018","OCC-OFU-009_151_2018","OCC-OFU-009_159_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00918939902618103
"160",2018-07-10,"MOSP","152",2438.3,10920.2,14.67,17.5,"EM","OCC-OFU-009",21,0,"IGB",0.175115556,0.00145152,"2018","OCC-OFU-009_152_2018","OCC-OFU-009_160_2018","MOSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00828892665595054
"161",2018-07-10,"POSP","153",2421.3,8695,75.75,36.9,"EM","OCC-OFU-009",22,0,"IGB",0.368755163,0.00754102,"2018","OCC-OFU-009_153_2018","OCC-OFU-009_161_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.0204499374019612
"162",2018-07-10,"POSP","154",2601,8892.2,11.44,12.9,"EM","OCC-OFU-009",22,0,"IGB",0.128831284,0.00113232,"2018","OCC-OFU-009_154_2018","OCC-OFU-009_162_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00878916956226253
"163",2018-07-10,"POSP","155",2661.2,8851.8,10.94,12.4,"EM","OCC-OFU-009",22,0,"IGB",0.124245496,0.00108182,"2018","OCC-OFU-009_155_2018","OCC-OFU-009_163_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00870711643341985
"164",2018-07-10,"POSP","156",2507.1,9238.2,13.66,14.6,"EM","OCC-OFU-009",22,0,"IGB",0.146387633,0.00135202,"2018","OCC-OFU-009_156_2018","OCC-OFU-009_164_2018","POSP","AMSM","OFU",-14.180607,-169.652024,12.5,0.00923588948254939
"168",2018-07-10,"PMEA","160",3456.4,4543.4,93.41,39.4,"BR","OCC-OFU-009",-99,0,"IGB",0.393968363,0.00930612,"2018","OCC-OFU-009_160_2018","OCC-OFU-009_168_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0236214906423844
"169",2018-07-10,"PMEA","161",3412.4,4758.9,326.33,83.3,"BR","OCC-OFU-009",-99,0,"IGB",0.833556244,0.03256112,"2018","OCC-OFU-009_161_2018","OCC-OFU-009_169_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0390628949568519
"173",2018-07-10,"PMEA","165",1326.2,4873.6,34.18,25.9,"BR","OCC-OFU-009",-99,0,"IGB",0.25905668,0.00339512,"2018","OCC-OFU-009_165_2018","OCC-OFU-009_173_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0131057033541849
"181",2018-07-10,"ACSP","173",4978.3,3050.9,21.56,19.2,"CB","OCC-OFU-009",27,0,"IGB",0.192387631,0.00213842,"2018","OCC-OFU-009_173_2018","OCC-OFU-009_181_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.0111151636354418
"182",2018-07-10,"PMEA","174",4820,2938,242.23,85.9,"BR","OCC-OFU-009",27,0,"IGB",0.859012099,0.02414932,"2018","OCC-OFU-009_174_2018","OCC-OFU-009_182_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0281128985588362
"183",2018-07-10,"ACSP","175",4629.2,2972.4,22.02,19.8,"TB","OCC-OFU-009",27,0,"IGB",0.198429265,0.00218452,"2018","OCC-OFU-009_175_2018","OCC-OFU-009_183_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.011009061591797
"185",2018-07-10,"PMEA","177",4817,1570.2,40.78,30.5,"BR","OCC-OFU-009",-99,0,"IGB",0.304997807,0.00405152,"2018","OCC-OFU-009_177_2018","OCC-OFU-009_185_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0132837676436146
"188",2018-07-10,"PMEA","179",5844.6,3302.1,156.91,64.7,"BR","OCC-OFU-009",-99,0,"IGB",0.646661803,0.01563462,"2018","OCC-OFU-009_179_2018","OCC-OFU-009_188_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0241774292643662
"190",2018-07-10,"PMEA","180",5990.6,2576.7,34.78,25.5,"BR","OCC-OFU-009",-99,0,"IGB",0.25495618,0.00345482,"2018","OCC-OFU-009_180_2018","OCC-OFU-009_190_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0135506423103766
"191",2018-07-10,"PMEA","181",6965.8,3345.6,110.24,45.4,"BR","OCC-OFU-009",-99,0,"IGB",0.453590737,0.01098672,"2018","OCC-OFU-009_181_2018","OCC-OFU-009_191_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0242216586534923
"192",2018-07-10,"PMEA","182",8573,2752.8,160.2,59.8,"BR","OCC-OFU-009",-99,0,"IGB",0.597995612,0.0159758,"2018","OCC-OFU-009_182_2018","OCC-OFU-009_192_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0267155806487757
"196",2018-07-10,"PMEA","183",9871.6,3370.5,623.96,130.1,"BR","OCC-OFU-009",-99,0,"IGB",1.300717715,0.06228312,"2018","OCC-OFU-009_183_2018","OCC-OFU-009_196_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0478836562935564
"198",2018-07-10,"PMEA","184",9188.1,4660.7,176.09,75.1,"BR","OCC-OFU-009",48,0,"IGB",0.751007807,0.0175511,"2018","OCC-OFU-009_184_2018","OCC-OFU-009_198_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.023370063315467
"199",2018-07-10,"ACSP","185",9223.2,4821.2,42.4,31.9,"CB","OCC-OFU-009",48,0,"IGB",0.319340956,0.00421192,"2018","OCC-OFU-009_185_2018","OCC-OFU-009_199_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.0131894137625116
"200",2018-07-10,"PMEA","186",9657.2,4943.1,249.12,79.7,"BR","OCC-OFU-009",48,0,"IGB",0.797472987,0.02484232,"2018","OCC-OFU-009_186_2018","OCC-OFU-009_200_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.031151299674054
"202",2018-07-10,"ACSP","187",11355.1,3449.9,136.96,54.8,"CB","OCC-OFU-009",46,0,"IGB",0.548093259,0.01364782,"2018","OCC-OFU-009_187_2018","OCC-OFU-009_202_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.0249005434310587
"214",2018-07-10,"PMEA","193",4255.4,10685.4,94.14,41.8,"BR","OCC-OFU-009",-99,0,"IGB",0.418436407,0.00937862,"2018","OCC-OFU-009_193_2018","OCC-OFU-009_214_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.02241348946484
"216",2018-07-10,"PMEA","194",2324.8,5874.2,157.11,63,"BR","OCC-OFU-009",-99,0,"IGB",0.629691239,0.01565582,"2018","OCC-OFU-009_194_2018","OCC-OFU-009_216_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0248626930634492
"217",2018-07-10,"PMEA","195",2033.4,6803.5,140.1,49,"BR","OCC-OFU-009",-99,0,"IGB",0.489892251,0.01396822,"2018","OCC-OFU-009_195_2018","OCC-OFU-009_217_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0285128412859913
"218",2018-07-10,"PMEA","196",1985.5,6984.3,69.85,40.6,"BR","OCC-OFU-009",-99,0,"IGB",0.406595785,0.00694952,"2018","OCC-OFU-009_196_2018","OCC-OFU-009_218_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.01709196272165
"219",2018-07-10,"PMEA","197",2250,7370.8,161.41,56.3,"BR","OCC-OFU-009",34,0,"IGB",0.563105454,0.01609252,"2018","OCC-OFU-009_197_2018","OCC-OFU-009_219_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0285781639756592
"220",2018-07-10,"PMEA","198",2748.3,8150.7,246.96,69.8,"BR","OCC-OFU-009",-99,0,"IGB",0.697958274,0.02463652,"2018","OCC-OFU-009_198_2018","OCC-OFU-009_220_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0352979840167351
"223",2018-07-10,"PMEA","199",4150.8,4592.8,38.19,27.6,"BR","OCC-OFU-009",-99,0,"IGB",0.275541961,0.00379472,"2018","OCC-OFU-009_199_2018","OCC-OFU-009_223_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0137718407251954
"228",2018-07-10,"PMEA","200",5065.4,5536.6,216.36,78.6,"BR","OCC-OFU-009",37,0,"IGB",0.786401919,0.02156722,"2018","OCC-OFU-009_200_2018","OCC-OFU-009_228_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0274251873996254
"229",2018-07-10,"PMEA","201",4249,6698.5,11.1,12.9,"BR","OCC-OFU-009",-99,0,"IGB",0.128730781,0.00109862,"2018","OCC-OFU-009_201_2018","OCC-OFU-009_229_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.00853424481282375
"232",2018-07-10,"PMEA","202",11843,6613.3,5.47,8.9,"BR","OCC-OFU-009",-99,0,"IGB",0.08937544,0.00053752,"2018","OCC-OFU-009_202_2018","OCC-OFU-009_232_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.00601418018193813
"234",2018-07-10,"PMEA","203",6342.6,11107,190.67,65.5,"BR","OCC-OFU-009",-99,0,"IGB",0.65553187,0.01901052,"2018","OCC-OFU-009_203_2018","OCC-OFU-009_234_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.029000146095109
"236",2018-07-10,"PMEA","204",7860.9,5797.2,154.36,52.8,"BR","OCC-OFU-009",-99,0,"IGB",0.527507476,0.01538992,"2018","OCC-OFU-009_204_2018","OCC-OFU-009_236_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0291747903114078
"237",2018-07-10,"PMEA","205",5878.2,5392.9,174.09,74.8,"BR","OCC-OFU-009",-99,0,"IGB",0.748117651,0.01734322,"2018","OCC-OFU-009_205_2018","OCC-OFU-009_237_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0231824766824009
"238",2018-07-10,"PMEA","206",6780.7,7961.9,274.8,84.2,"BR","OCC-OFU-009",25,0,"IGB",0.84171849,0.0274247,"2018","OCC-OFU-009_206_2018","OCC-OFU-009_238_2018","POCS","AMSM","OFU",-14.180607,-169.652024,117.2,0.0325817958448317
"245",2018-07-10,"ACSP","210",4806.2,5024.7,68.75,35.7,"CB","OCC-OFU-009",37,0,"IGB",0.356938934,0.00684032,"2018","OCC-OFU-009_210_2018","OCC-OFU-009_245_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.0191638382603563
"242",2018-07-10,"ACSP","208",4147.1,4445.4,292.5,70.7,"DI","OCC-OFU-009",39,0,"IGB",0.706745065,0.02918902,"2018","OCC-OFU-009_208_2018","OCC-OFU-009_242_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.0413006350458209
"243",2018-07-10,"ACSP","209",4374.9,4261.8,181.5,58.9,"TB","OCC-OFU-009",39,0,"IGB",0.588620168,0.01809872,"2018","OCC-OFU-009_209_2018","OCC-OFU-009_243_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.0307477062185881
"270",2018-07-10,"ACSP","235",11596.7,8034.3,25,20.2,"CB","OCC-OFU-009",26,0,"IGB",0.201843479,0.00248222,"2018","OCC-OFU-009_235_2018","OCC-OFU-009_270_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.0122977468100419
"271",2018-07-10,"ACSP","236",4564.3,3305.6,23.09,18.5,"CB","OCC-OFU-009",27,0,"IGB",0.185458701,0.00229132,"2018","OCC-OFU-009_236_2018","OCC-OFU-009_271_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.0123548800225879
"273",2018-07-10,"ACSP","238",7475.6,6277.8,24.17,19.5,"CB","OCC-OFU-009",29,0,"IGB",0.195458698,0.00239932,"2018","OCC-OFU-009_238_2018","OCC-OFU-009_273_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.0122753299011538
"272",2018-07-10,"ACSP","237",7500.7,5768.6,172.09,56.5,"CB","OCC-OFU-009",29,0,"IGB",0.565326566,0.0171657,"2018","OCC-OFU-009_237_2018","OCC-OFU-009_272_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.0303642196075392
"274",2018-07-10,"ACSP","239",7783.2,6100.6,36.22,24.6,"CB","OCC-OFU-009",-99,0,"IGB",0.2465714,0.00360012,"2018","OCC-OFU-009_239_2018","OCC-OFU-009_274_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.0146007201159583
"275",2018-07-10,"ACSP","240",6128.1,4203.9,39.22,26.9,"CB","OCC-OFU-009",30,0,"IGB",0.26881404,0.00389802,"2018","OCC-OFU-009_240_2018","OCC-OFU-009_275_2018","ACSP","AMSM","OFU",-14.180607,-169.652024,24.5,0.0145008050918769
